transaction_id,Sta,station_name,Dest,dest_station_name,Line,LineCC,PrType,TxT,FarT,Value,TrxDetail,InsertionDateTime
8465,130,Maharaja Surajmal Stadium,138,Tikri Border,Green Line,GL,Other,Entry,Senior Citizen,30.00,OT-20240717-550493,2024-07-17 12:46:48
8466,21,Jor Bagh,7,Model Town,Yellow Line,YL,QR Ticket,Exit,Adult,60.00,QR-20240711-987293,2024-07-11 14:43:53
8467,36,IFFCO Chowk,5,Adarsh Nagar,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240513-971504,2024-05-13 09:23:01
8468,119,Anand Vihar,117,Preet Vihar,Blue Line (V),BLV,Other,Exit,Senior Citizen,40.00,OT-20240521-744936,2024-05-21 19:49:07
8469,133,Rajdhani Park,130,Maharaja Surajmal Stadium,Green Line,GL,Other,Exit,Student,30.00,OT-20240708-896097,2024-07-08 08:12:41
8470,118,Karkarduma,116,Nirman Vihar,Blue Line (V),BLV,Other,Entry,Adult,10.00,OT-20240603-638476,2024-06-03 21:54:40
8471,64,Jhandewalan,81,Noida Sector 34,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240726-326992,2024-07-26 09:58:03
8472,151,Lajpat Nagar,154,Nehru Place,Violet Line,VL,Other,Exit,Adult,40.00,OT-20240507-019294,2024-05-07 20:11:19
8473,95,Inderlok,114,Shaheed Sthal,Red Line,RL,QR Ticket,Exit,Concession,60.00,QR-20240516-977584,2024-05-16 19:11:57
8474,22,INA,30,Sultanpur,Yellow Line,YL,QR Ticket,Exit,Adult,50.00,QR-20240516-177430,2024-05-16 17:52:24
8475,136,Ghevra,137,Tikri Kalan,Green Line,GL,Other,Entry,Concession,60.00,OT-20240722-817221,2024-07-22 22:32:35
8476,34,Sikanderpur,20,Lok Kalyan Marg,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240516-748757,2024-05-16 06:32:56
8477,12,Kashmere Gate,27,Saket,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240615-163621,2024-06-15 18:15:32
8478,2,Rohini Sector 18-19,39,Dwarka Sector 8,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240709-294862,2024-07-09 19:24:04
8479,18,Central Secretariat,17,Patel Chowk,Yellow Line,YL,Other,Exit,Concession,30.00,OT-20240701-398104,2024-07-01 09:59:43
8480,116,Nirman Vihar,117,Preet Vihar,Blue Line (V),BLV,Other,Exit,Adult,30.00,OT-20240430-028554,2024-04-30 08:26:20
8481,87,Rithala,93,Keshav Puram,Red Line,RL,Other,Entry,Concession,20.00,OT-20240514-544569,2024-05-14 13:49:16
8482,19,Udyog Bhawan,17,Patel Chowk,Yellow Line,YL,QR Ticket,Exit,Senior Citizen,60.00,QR-20240515-312496,2024-05-15 21:22:03
8483,35,MG Road,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240605-523122,2024-06-05 11:49:53
8484,86,Noida Electronic City,63,Karol Bagh,Blue Line (N),BLN,QR Ticket,Entry,Adult,40.00,QR-20240627-722168,2024-06-27 23:49:08
8485,119,Anand Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Entry,Concession,20.00,OT-20240504-070162,2024-05-04 19:31:15
8486,61,Patel Nagar,46,Dwarka,Blue Line (N),BLN,Other,Exit,Adult,20.00,OT-20240505-921048,2024-05-05 09:23:41
8487,21,Jor Bagh,31,Ghitorni,Yellow Line,YL,Other,Exit,Student,50.00,OT-20240522-305677,2024-05-22 08:56:42
8488,133,Rajdhani Park,123,Punjabi Bagh,Green Line,GL,Other,Exit,Adult,20.00,OT-20240726-211920,2024-07-26 18:10:52
8489,25,Hauz Khas,8,Guru Tegh Bahadur Nagar,Yellow Line,YL,Other,Exit,Concession,50.00,OT-20240801-682088,2024-08-01 11:19:08
8490,87,Rithala,112,Arthala,Red Line,RL,Other,Entry,Adult,40.00,OT-20240507-973230,2024-05-07 19:08:02
8491,25,Hauz Khas,15,New Delhi,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240619-445749,2024-06-19 20:56:16
8492,11,Civil Lines,6,Azadpur,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240709-219014,2024-07-09 08:29:59
8493,25,Hauz Khas,3,Haiderpur Badli Mor,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240717-611595,2024-07-17 17:14:37
8494,25,Hauz Khas,15,New Delhi,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240626-598457,2024-06-26 10:29:57
8495,87,Rithala,95,Inderlok,Red Line,RL,QR Ticket,Exit,Adult,40.00,QR-20240604-116844,2024-06-04 14:44:43
8496,37,HUDA City Centre,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240430-979374,2024-04-30 13:08:49
8497,128,Peera Garhi,138,Tikri Border,Green Line,GL,Other,Entry,Adult,50.00,OT-20240718-904053,2024-07-18 09:22:09
8498,34,Sikanderpur,15,New Delhi,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240712-216057,2024-07-12 20:16:23
8499,118,Karkarduma,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Senior Citizen,40.00,OT-20240630-244900,2024-06-30 21:04:33
8500,16,Rajiv Chowk,17,Patel Chowk,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240502-206762,2024-05-02 11:02:09
8501,62,Rajendra Place,72,Mayur Vihar-I,Blue Line (N),BLN,QR Ticket,Exit,Student,40.00,QR-20240522-770686,2024-05-22 08:31:17
8502,102,Welcome,112,Arthala,Red Line,RL,Other,Entry,Concession,50.00,OT-20240506-339943,2024-05-06 18:22:42
8503,115,Laxmi Nagar,117,Preet Vihar,Blue Line (V),BLV,Other,Exit,Adult,50.00,OT-20240512-237214,2024-05-12 10:23:59
8504,131,Nangloi,126,Paschim Vihar East,Green Line,GL,QR Ticket,Entry,Senior Citizen,20.00,QR-20240628-496698,2024-06-28 15:07:04
8505,41,Dwarka Sector 10,50,Uttam Nagar East,Blue Line (N),BLN,Other,Exit,Adult,20.00,OT-20240429-033800,2024-04-29 17:57:52
8506,142,Satguru Ram Singh Marg,123,Punjabi Bagh,Green Line,GL,Other,Exit,Adult,40.00,OT-20240801-379286,2024-08-01 06:50:06
8507,15,New Delhi,17,Patel Chowk,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240731-285610,2024-07-31 08:24:53
8508,140,Bahadurgarh City,138,Tikri Border,Green Line,GL,Other,Entry,Adult,30.00,OT-20240508-308363,2024-05-08 18:28:50
8509,16,Rajiv Chowk,9,Vishwavidyalaya,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240709-341202,2024-07-09 10:05:16
8510,97,Pratap Nagar,111,Mohan Nagar,Red Line,RL,QR Ticket,Exit,Concession,40.00,QR-20240531-829105,2024-05-31 18:27:55
8511,97,Pratap Nagar,106,Dilshad Garden,Red Line,RL,Other,Entry,Senior Citizen,10.00,OT-20240707-278166,2024-07-07 13:07:59
8512,7,Model Town,18,Central Secretariat,Yellow Line,YL,Other,Entry,Concession,40.00,OT-20240518-126905,2024-05-18 09:59:19
8513,29,Chhatarpur,28,Qutab Minar,Yellow Line,YL,Other,Entry,Adult,20.00,OT-20240614-048200,2024-06-14 18:07:17
8514,102,Welcome,103,Shahdara,Red Line,RL,Other,Entry,Adult,40.00,OT-20240622-037784,2024-06-22 19:59:53
8515,87,Rithala,90,Pitampura,Red Line,RL,Other,Entry,Senior Citizen,40.00,OT-20240610-636037,2024-06-10 09:54:02
8516,25,Hauz Khas,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Concession,50.00,OT-20240514-913602,2024-05-14 13:56:23
8517,151,Lajpat Nagar,156,Govind Puri,Violet Line,VL,Other,Exit,Concession,50.00,OT-20240530-080605,2024-05-30 08:51:42
8518,61,Patel Nagar,43,Dwarka Sector 12,Blue Line (N),BLN,NCMC,Entry,Student,40.00,NC-20240513-936337,2024-05-13 10:58:30
8519,26,Malviya Nagar,5,Adarsh Nagar,Yellow Line,YL,QR Ticket,Exit,Student,30.00,QR-20240503-546651,2024-05-03 07:48:19
8520,25,Hauz Khas,10,Vidhan Sabha,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240705-994528,2024-07-05 16:11:42
8521,85,Noida Sector 62,77,Noida Sector 18,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240628-625654,2024-06-28 18:28:14
8522,87,Rithala,113,Hindon River,Red Line,RL,QR Ticket,Entry,Student,20.00,QR-20240510-053544,2024-05-10 13:34:11
8523,36,IFFCO Chowk,17,Patel Chowk,Yellow Line,YL,Other,Entry,Concession,40.00,OT-20240718-464210,2024-07-18 12:55:04
8524,100,Shastri Park,99,Tis Hazari,Red Line,RL,QR Ticket,Entry,Adult,50.00,QR-20240508-906161,2024-05-08 13:51:19
8525,24,Green Park,30,Sultanpur,Yellow Line,YL,Other,Entry,Concession,60.00,OT-20240527-253468,2024-05-27 07:15:14
8526,27,Saket,13,Chandni Chowk,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240617-362244,2024-06-17 15:11:58
8527,87,Rithala,91,Kohat Enclave,Red Line,RL,Other,Exit,Adult,30.00,OT-20240719-655279,2024-07-19 19:35:52
8528,124,Shivaji Park,139,Pandit Shree Ram Sharma,Green Line,GL,Other,Exit,Student,40.00,OT-20240512-044411,2024-05-12 07:54:15
8529,32,Arjan Garh,1,Samaypur Badli,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240727-790599,2024-07-27 06:49:47
8530,93,Keshav Puram,109,Rajendra Nagar,Red Line,RL,Other,Exit,Adult,30.00,OT-20240430-906916,2024-04-30 20:56:58
8531,32,Arjan Garh,5,Adarsh Nagar,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240609-300703,2024-06-09 09:58:41
8532,93,Keshav Puram,91,Kohat Enclave,Red Line,RL,QR Ticket,Entry,Adult,50.00,QR-20240512-959981,2024-05-12 17:18:47
8533,16,Rajiv Chowk,11,Civil Lines,Yellow Line,YL,Other,Entry,Concession,20.00,OT-20240701-064269,2024-07-01 11:00:36
8534,28,Qutab Minar,26,Malviya Nagar,Yellow Line,YL,QR Ticket,Exit,Adult,50.00,QR-20240520-369690,2024-05-20 08:36:09
8535,25,Hauz Khas,4,Jahangirpuri,Yellow Line,YL,Other,Entry,Student,10.00,OT-20240724-730283,2024-07-24 19:38:30
8536,30,Sultanpur,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240605-446224,2024-06-05 08:23:51
8537,6,Azadpur,34,Sikanderpur,Yellow Line,YL,Other,Entry,Senior Citizen,40.00,OT-20240724-450000,2024-07-24 06:10:11
8538,115,Laxmi Nagar,101,Seelampur,Blue Line (V),BLV,Other,Entry,Senior Citizen,50.00,OT-20240718-091725,2024-07-18 16:24:57
8539,37,HUDA City Centre,18,Central Secretariat,Yellow Line,YL,Other,Entry,Concession,60.00,OT-20240509-320141,2024-05-09 21:54:17
8540,2,Rohini Sector 18-19,28,Qutab Minar,Yellow Line,YL,QR Ticket,Exit,Senior Citizen,60.00,QR-20240514-881280,2024-05-14 09:55:56
8541,53,Tilak Nagar,42,Dwarka Sector 11,Blue Line (N),BLN,Other,Exit,Senior Citizen,30.00,OT-20240508-122688,2024-05-08 19:15:00
8542,37,HUDA City Centre,18,Central Secretariat,Yellow Line,YL,QR Ticket,Exit,Adult,30.00,QR-20240508-280688,2024-05-08 17:01:51
8543,134,Mundka,125,Madipur,Green Line,GL,Other,Exit,Adult,20.00,OT-20240731-619491,2024-07-31 10:31:31
8544,110,Shyam Park,89,Rohini East,Red Line,RL,Other,Exit,Adult,20.00,OT-20240602-845701,2024-06-02 07:11:40
8545,116,Nirman Vihar,103,Shahdara,Blue Line (V),BLV,Other,Entry,Adult,60.00,OT-20240627-473827,2024-06-27 16:46:31
8546,21,Jor Bagh,26,Malviya Nagar,Yellow Line,YL,Other,Entry,Senior Citizen,10.00,OT-20240509-835364,2024-05-09 21:15:20
8547,5,Adarsh Nagar,6,Azadpur,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240728-021310,2024-07-28 09:33:05
8548,35,MG Road,31,Ghitorni,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240728-422997,2024-07-28 21:47:08
8549,145,Delhi Gate,164,NHPC Chowk,Violet Line,VL,Other,Entry,Student,20.00,OT-20240725-807529,2024-07-25 08:11:37
8550,15,New Delhi,34,Sikanderpur,Yellow Line,YL,QR Ticket,Exit,Senior Citizen,50.00,QR-20240626-759627,2024-06-26 18:24:41
8551,118,Karkarduma,115,Laxmi Nagar,Blue Line (V),BLV,QR Ticket,Entry,Senior Citizen,20.00,QR-20240515-048512,2024-05-15 18:15:25
8552,97,Pratap Nagar,109,Rajendra Nagar,Red Line,RL,Other,Entry,Adult,50.00,OT-20240619-560076,2024-06-19 20:09:25
8553,115,Laxmi Nagar,119,Anand Vihar,Blue Line (V),BLV,Other,Entry,Adult,50.00,OT-20240626-350073,2024-06-26 14:12:40
8554,115,Laxmi Nagar,121,Vaishali,Blue Line (V),BLV,QR Ticket,Entry,Adult,30.00,QR-20240704-780458,2024-07-04 16:36:48
8555,18,Central Secretariat,55,Tagore Garden,Yellow Line,YL,Other,Entry,Senior Citizen,30.00,OT-20240513-429627,2024-05-13 18:59:32
8556,29,Chhatarpur,11,Civil Lines,Yellow Line,YL,Other,Entry,Senior Citizen,40.00,OT-20240703-326277,2024-07-03 08:19:38
8557,121,Vaishali,118,Karkarduma,Blue Line (V),BLV,Other,Entry,Adult,10.00,OT-20240527-589918,2024-05-27 17:45:33
8558,42,Dwarka Sector 11,41,Dwarka Sector 10,Blue Line (N),BLN,QR Ticket,Exit,Adult,60.00,QR-20240717-063078,2024-07-17 08:50:06
8559,100,Shastri Park,106,Dilshad Garden,Red Line,RL,Other,Entry,Concession,30.00,OT-20240601-337379,2024-06-01 20:54:10
8560,18,Central Secretariat,36,IFFCO Chowk,Yellow Line,YL,QR Ticket,Exit,Senior Citizen,10.00,QR-20240508-614084,2024-05-08 11:34:14
8561,22,INA,31,Ghitorni,Yellow Line,YL,Other,Exit,Concession,60.00,OT-20240727-583816,2024-07-27 16:07:45
8562,18,Central Secretariat,47,Dwarka Mor,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240702-466149,2024-07-02 09:43:36
8563,59,Kirti Nagar,58,Moti Nagar,Blue Line (N),BLN,Other,Entry,Adult,40.00,OT-20240729-610410,2024-07-29 18:52:28
8564,9,Vishwavidyalaya,10,Vidhan Sabha,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240717-651243,2024-07-17 20:47:35
8565,115,Laxmi Nagar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Student,60.00,OT-20240707-682296,2024-07-07 20:58:05
8566,18,Central Secretariat,12,Kashmere Gate,Yellow Line,YL,QR Ticket,Exit,Adult,30.00,QR-20240505-353719,2024-05-05 06:16:00
8567,51,Janakpuri West,66,Barakhamba Road,Blue Line (N),BLN,Other,Exit,Concession,40.00,OT-20240428-740804,2024-04-28 18:56:54
8568,97,Pratap Nagar,99,Tis Hazari,Red Line,RL,Other,Entry,Adult,30.00,OT-20240729-324472,2024-07-29 12:17:54
8569,25,Hauz Khas,17,Patel Chowk,Yellow Line,YL,Other,Entry,Student,60.00,OT-20240512-715160,2024-05-12 08:23:28
8570,31,Ghitorni,37,HUDA City Centre,Yellow Line,YL,Other,Exit,Student,50.00,OT-20240702-019692,2024-07-02 07:17:35
8571,1,Samaypur Badli,34,Sikanderpur,Yellow Line,YL,Other,Entry,Adult,20.00,OT-20240529-755721,2024-05-29 20:48:19
8572,84,Noida Sector 59,75,Noida Sector 15,Blue Line (N),BLN,Other,Exit,Concession,10.00,OT-20240605-977960,2024-06-05 09:03:46
8573,93,Keshav Puram,90,Pitampura,Red Line,RL,Other,Exit,Concession,50.00,OT-20240708-938378,2024-07-08 09:18:12
8574,87,Rithala,91,Kohat Enclave,Red Line,RL,Other,Entry,Adult,40.00,OT-20240714-726981,2024-07-14 08:52:25
8575,165,Mewala Maharajpur,150,Jangpura,Violet Line,VL,Other,Entry,Concession,60.00,OT-20240614-324949,2024-06-14 17:21:51
8576,45,Dwarka Sector 14,65,RK Ashram Marg,Blue Line (N),BLN,QR Ticket,Entry,Adult,40.00,QR-20240504-835832,2024-05-04 07:46:37
8577,25,Hauz Khas,35,MG Road,Yellow Line,YL,QR Ticket,Exit,Student,40.00,QR-20240624-245426,2024-06-24 07:01:05
8578,37,HUDA City Centre,17,Patel Chowk,Yellow Line,YL,Other,Exit,Senior Citizen,40.00,OT-20240731-532370,2024-07-31 06:22:07
8579,68,Supreme Court,55,Tagore Garden,Blue Line (N),BLN,Other,Entry,Adult,30.00,OT-20240525-338999,2024-05-25 12:20:28
8580,104,Mansarovar Park,96,Shastri Nagar,Red Line,RL,Other,Entry,Adult,30.00,OT-20240507-362848,2024-05-07 19:05:26
8581,22,INA,5,Adarsh Nagar,Yellow Line,YL,Other,Entry,Adult,20.00,OT-20240804-296512,2024-08-04 09:37:37
8582,16,Rajiv Chowk,13,Chandni Chowk,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240516-811490,2024-05-16 15:41:49
8583,73,Mayur Vihar Extension,71,Akshardham,Blue Line (N),BLN,NCMC,Entry,Senior Citizen,50.00,NC-20240605-982720,2024-06-05 20:13:02
8584,87,Rithala,111,Mohan Nagar,Red Line,RL,Other,Entry,Adult,30.00,OT-20240529-608328,2024-05-29 22:55:28
8585,115,Laxmi Nagar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Adult,40.00,OT-20240608-294411,2024-06-08 21:44:58
8586,22,INA,18,Central Secretariat,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240705-528035,2024-07-05 12:48:28
8587,97,Pratap Nagar,111,Mohan Nagar,Red Line,RL,QR Ticket,Exit,Adult,40.00,QR-20240607-980536,2024-06-07 09:15:47
8588,128,Peera Garhi,135,Mundka Industrial Area,Green Line,GL,NCMC,Exit,Senior Citizen,10.00,NC-20240715-009132,2024-07-15 15:37:27
8589,25,Hauz Khas,15,New Delhi,Yellow Line,YL,QR Ticket,Exit,Adult,20.00,QR-20240530-281049,2024-05-30 09:15:24
8590,13,Chandni Chowk,25,Hauz Khas,Yellow Line,YL,Other,Exit,Student,40.00,OT-20240716-626849,2024-07-16 07:41:58
8591,67,Mandi House,44,Dwarka Sector 13,Blue Line (N),BLN,Other,Entry,Adult,30.00,OT-20240701-682701,2024-07-01 09:34:27
8592,159,Sarita Vihar,171,Escorts Mujesar,Violet Line,VL,QR Ticket,Entry,Senior Citizen,60.00,QR-20240522-928752,2024-05-22 19:29:18
8593,25,Hauz Khas,35,MG Road,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240608-953850,2024-06-08 11:35:44
8594,87,Rithala,43,Dwarka Sector 12,Red Line,RL,QR Ticket,Entry,Adult,50.00,QR-20240616-957067,2024-06-16 08:17:58
8595,102,Welcome,112,Arthala,Red Line,RL,Other,Entry,Adult,30.00,OT-20240619-047343,2024-06-19 09:56:39
8596,33,Guru Dronacharya,4,Jahangirpuri,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240619-785634,2024-06-19 17:17:35
8597,119,Anand Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Entry,Concession,60.00,OT-20240718-051137,2024-07-18 20:18:56
8598,97,Pratap Nagar,109,Rajendra Nagar,Red Line,RL,Other,Exit,Adult,30.00,OT-20240605-511021,2024-06-05 09:48:20
8599,25,Hauz Khas,21,Jor Bagh,Yellow Line,YL,Other,Entry,Concession,40.00,OT-20240624-419744,2024-06-24 09:12:11
8600,33,Guru Dronacharya,6,Azadpur,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240608-177550,2024-06-08 08:19:10
8601,25,Hauz Khas,23,AIIMS,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240624-975890,2024-06-24 18:36:06
8602,119,Anand Vihar,115,Laxmi Nagar,Blue Line (V),BLV,Other,Entry,Student,30.00,OT-20240705-667784,2024-07-05 20:34:08
8603,25,Hauz Khas,17,Patel Chowk,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240711-502736,2024-07-11 14:45:26
8604,99,Tis Hazari,93,Keshav Puram,Red Line,RL,QR Ticket,Exit,Adult,60.00,QR-20240706-494831,2024-07-06 19:42:31
8605,133,Rajdhani Park,124,Shivaji Park,Green Line,GL,Other,Exit,Adult,40.00,OT-20240521-834636,2024-05-21 11:12:44
8606,25,Hauz Khas,5,Adarsh Nagar,Yellow Line,YL,QR Ticket,Exit,Adult,50.00,QR-20240428-653320,2024-04-28 07:23:13
8607,121,Vaishali,116,Nirman Vihar,Blue Line (V),BLV,QR Ticket,Entry,Student,40.00,QR-20240804-315077,2024-08-04 17:51:55
8608,32,Arjan Garh,29,Chhatarpur,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240429-201252,2024-04-29 19:12:18
8609,22,INA,11,Civil Lines,Yellow Line,YL,QR Ticket,Entry,Concession,40.00,QR-20240621-841767,2024-06-21 17:42:05
8610,34,Sikanderpur,36,IFFCO Chowk,Yellow Line,YL,Other,Entry,Concession,50.00,OT-20240731-964029,2024-07-31 10:55:27
8611,87,Rithala,108,Raj Bagh,Red Line,RL,QR Ticket,Entry,Student,50.00,QR-20240728-979747,2024-07-28 14:57:42
8612,95,Inderlok,99,Tis Hazari,Red Line,RL,Other,Entry,Senior Citizen,50.00,OT-20240503-683224,2024-05-03 18:09:52
8613,30,Sultanpur,10,Vidhan Sabha,Yellow Line,YL,QR Ticket,Entry,Adult,30.00,QR-20240601-728131,2024-06-01 18:48:26
8614,97,Pratap Nagar,96,Shastri Nagar,Red Line,RL,Other,Exit,Adult,50.00,OT-20240721-893924,2024-07-21 08:28:27
8615,117,Preet Vihar,119,Anand Vihar,Blue Line (V),BLV,QR Ticket,Exit,Adult,30.00,QR-20240722-451357,2024-07-22 09:56:47
8616,37,HUDA City Centre,34,Sikanderpur,Yellow Line,YL,Other,Entry,Adult,10.00,OT-20240718-352650,2024-07-18 17:18:22
8617,8,Guru Tegh Bahadur Nagar,25,Hauz Khas,Yellow Line,YL,QR Ticket,Entry,Concession,30.00,QR-20240527-153488,2024-05-27 19:56:52
8618,22,INA,33,Guru Dronacharya,Yellow Line,YL,Other,Entry,Concession,10.00,OT-20240512-413670,2024-05-12 07:26:52
8619,34,Sikanderpur,29,Chhatarpur,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240721-359787,2024-07-21 08:48:04
8620,4,Jahangirpuri,12,Kashmere Gate,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240801-213042,2024-08-01 13:37:47
8621,147,Janpath,149,Jawaharlal Nehru Stadium,Violet Line,VL,QR Ticket,Exit,Adult,40.00,QR-20240727-437144,2024-07-27 06:01:37
8622,119,Anand Vihar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Student,30.00,OT-20240522-544587,2024-05-22 22:24:37
8623,25,Hauz Khas,33,Guru Dronacharya,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240718-417309,2024-07-18 09:07:39
8624,15,New Delhi,32,Arjan Garh,Yellow Line,YL,NCMC,Exit,Concession,30.00,NC-20240503-942040,2024-05-03 11:33:47
8625,16,Rajiv Chowk,15,New Delhi,Yellow Line,YL,QR Ticket,Exit,Adult,10.00,QR-20240511-366312,2024-05-11 12:17:36
8626,124,Shivaji Park,138,Tikri Border,Green Line,GL,Other,Exit,Adult,50.00,OT-20240731-033211,2024-07-31 06:26:23
8627,34,Sikanderpur,6,Azadpur,Yellow Line,YL,QR Ticket,Entry,Adult,40.00,QR-20240706-672742,2024-07-06 08:39:32
8628,119,Anand Vihar,149,Jawaharlal Nehru Stadium,Blue Line (V),BLV,Other,Entry,Student,40.00,OT-20240604-045590,2024-06-04 09:57:24
8629,31,Ghitorni,35,MG Road,Yellow Line,YL,Other,Exit,Senior Citizen,40.00,OT-20240430-332447,2024-04-30 19:11:08
8630,29,Chhatarpur,1,Samaypur Badli,Yellow Line,YL,QR Ticket,Exit,Concession,60.00,QR-20240801-648250,2024-08-01 19:00:02
8631,87,Rithala,98,Pulbangash,Red Line,RL,Other,Entry,Adult,10.00,OT-20240603-850748,2024-06-03 14:48:31
8632,37,HUDA City Centre,144,Jama Masjid,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240706-877397,2024-07-06 09:12:48
8633,87,Rithala,106,Dilshad Garden,Red Line,RL,QR Ticket,Entry,Student,40.00,QR-20240702-038136,2024-07-02 15:29:49
8634,48,Nawada,43,Dwarka Sector 12,Blue Line (N),BLN,Other,Exit,Senior Citizen,60.00,OT-20240505-212671,2024-05-05 11:50:42
8635,25,Hauz Khas,12,Kashmere Gate,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240719-597742,2024-07-19 13:13:05
8636,65,RK Ashram Marg,50,Uttam Nagar East,Blue Line (N),BLN,QR Ticket,Exit,Adult,60.00,QR-20240723-049651,2024-07-23 08:12:12
8637,1,Samaypur Badli,14,Chawri Bazar,Yellow Line,YL,Other,Entry,Adult,20.00,OT-20240430-526310,2024-04-30 18:22:56
8638,16,Rajiv Chowk,5,Adarsh Nagar,Yellow Line,YL,Other,Entry,Student,20.00,OT-20240603-238911,2024-06-03 10:09:55
8639,56,Rajouri Garden,86,Noida Electronic City,Blue Line (N),BLN,Other,Exit,Adult,60.00,OT-20240506-546932,2024-05-06 07:21:55
8640,61,Patel Nagar,86,Noida Electronic City,Blue Line (N),BLN,QR Ticket,Entry,Adult,60.00,QR-20240505-878202,2024-05-05 06:02:55
8641,74,New Ashok Nagar,48,Nawada,Blue Line (N),BLN,Other,Entry,Adult,40.00,OT-20240623-874872,2024-06-23 16:11:49
8642,8,Guru Tegh Bahadur Nagar,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240717-825646,2024-07-17 22:47:16
8643,119,Anand Vihar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Adult,20.00,OT-20240513-925131,2024-05-13 14:51:49
8644,37,HUDA City Centre,36,IFFCO Chowk,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240516-378760,2024-05-16 16:22:56
8645,34,Sikanderpur,16,Rajiv Chowk,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240710-737731,2024-07-10 07:02:18
8646,16,Rajiv Chowk,19,Udyog Bhawan,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240711-986691,2024-07-11 11:28:57
8647,16,Rajiv Chowk,21,Jor Bagh,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240705-441693,2024-07-05 08:05:09
8648,10,Vidhan Sabha,24,Green Park,Yellow Line,YL,QR Ticket,Entry,Senior Citizen,40.00,QR-20240527-555513,2024-05-27 17:18:56
8649,25,Hauz Khas,3,Haiderpur Badli Mor,Yellow Line,YL,Other,Exit,Student,50.00,OT-20240607-020869,2024-06-07 09:47:06
8650,4,Jahangirpuri,31,Ghitorni,Yellow Line,YL,Other,Exit,Student,10.00,OT-20240531-647524,2024-05-31 16:54:13
8651,97,Pratap Nagar,101,Seelampur,Red Line,RL,Other,Entry,Adult,50.00,OT-20240714-235844,2024-07-14 13:03:23
8652,133,Rajdhani Park,139,Pandit Shree Ram Sharma,Green Line,GL,Other,Exit,Senior Citizen,50.00,OT-20240705-265211,2024-07-05 10:58:18
8653,34,Sikanderpur,32,Arjan Garh,Yellow Line,YL,Other,Exit,Student,30.00,OT-20240526-267256,2024-05-26 06:15:58
8654,36,IFFCO Chowk,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Student,30.00,OT-20240513-188421,2024-05-13 09:03:40
